URL,name
https://welfare.gov.taipei/Kids/,新版臺北育兒網
https://play4u.gov.taipei/,共融式遊戲場
https://www.eirrc.gov.taipei/,臺北市政府社會局早療通報轉介中心早療綜合服務網
https://tpap.taipei/app37/,臺北市輔具資源整合資訊網
https://www.tctcc.taipei/ko/index.htm,臺北市孔廟儒學文化網(韓文)
https://www.tctcc.taipei/jp/index.htm,臺北市孔廟儒學文化網(日文)
https://www.tctcc.taipei/en-us/index.htm,臺北市孔廟儒學文化網(英文)
https://www.tctcc.taipei/,臺北市孔廟儒學文化網(中文)
https://english.tct.gov.taipei/,臺北市孔廟管理委員會英文官網
https://tct.gov.taipei/,臺北市孔廟管理委員會中文官網
https://english.dosw.gov.taipei/,臺北市政府社會局英文網
https://dosw.gov.taipei/,臺北市政府社會局中文網
https://tiec.gov.taipei/,教師研習中心
https://english.doed.gov.taipei/,臺北市政府產業發展局
https://doed.gov.taipei/,臺北市政府產業發展局
https://invest.taipei/pages/main.html,臺北市投資服務辦公室
https://invest.taipei/pages/E_main.html,臺北市投資服務辦公室(英文)
https://www.biodriven.taipei/,生技臺北| Bio@Taipei
https://www.biodriven.taipei/en/index.aspx,生技臺北| Bio@Taipei
https://easyloan.taipei/,臺北市融資貸款申辦網
https://recreational-agriculture.gov.taipei/,臺北市農業主題網
https://www.expofarmersmarket.gov.taipei/index2.php,臺北花博農民市集
https://hotspringflower.gov.taipei/,台北溫泉情報站開心泡湯趣
https://english.docms.gov.taipei/,臺北市政府兵役局英文網站
https://docms.gov.taipei/,臺北市政府兵役局中文網站
https://energy.gov.taipei/,臺北市政府智慧節電網
https://sdg.gov.taipei/,臺北永續發展資訊網
https://etradehub.gov.taipei/,台北市跨境電商產業發展中心
https://industry-incentive.taipei/index_en.aspx,臺北市產業發展獎勵補助計畫(英文)
https://industry-incentive.taipei/,臺北市產業發展獎勵補助計畫
https://www.startup.taipei/index_en.php,創業台北(英文版)
https://www.startup.taipei/,創業台北
https://eemuseum.gov.taipei/,臺北市無圍牆環境教育博物館
https://taipeidaward.taipei/,臺北設計獎
https://taipeiecon.taipei/,臺北產經資訊網
https://english.119.gov.taipei/,臺北市政府消防局英文網站
https://www.119.gov.taipei/,臺北市政府消防局中文網站
https://www.ym.gov.taipei/,臺北市立陽明教養院
https://river-fun.taipei/,臺北市藍色水路微旅行
https://www.haoran.gov.taipei/,臺北市立浩然敬老院官方網站
https://whdo.gov.taipei/,臺北市萬華區公所
https://www.chr.gov.taipei/,臺北市立文獻館官網
https://english.ngo.taipei/,臺北市NGO會館英文版
https://canet.civil.taipei/tp104-1/,區里鄰圖檔下載
https://english.ca.gov.taipei/,臺北市政府民政局英文網站
https://reduce-co2.civil.taipei/,拜拜減碳 神明稱讚
https://iwnet.civil.taipei/Naturalization,國籍歸化語音題庫系統
https://ngo.taipei/,臺北市NGO會館
https://english.linantai.taipei/,林安泰古厝民俗文物館英文版
https://nit.taipei/,臺北市新住民專區中文版
https://www.tapo.gov.taipei/,臺北市藝文推廣處
https://nite.taipei/,臺北市新住民專區英文版
https://canet.civil.taipei/mygod/,臺北市宗教查詢系統
https://nitj.taipei/,臺北市新住民專區日文版
https://niti.taipei/,臺北市新住民專區印尼文
https://nitt.taipei/,臺北市新住民專區泰文版
https://nitm.taipei/,臺北市新住民專區緬甸文版
https://english.tcapo.gov.taipei/,臺北市動物保護處(英文)
https://englishhr.gov.taipei/,臺北市各區戶政事務所英文網站
https://nitp.taipei/,臺北市新住民專區菲律賓文版
https://nitc.taipei/,臺北市新住民專區柬埔寨文版
https://nitv.taipei/,臺北市新住民專區越南文版
https://umarry.gov.taipei/,臺北市聯合婚禮
https://houseno.civil.taipei/,臺北市門牌整合檢索系統
https://iwnet.civil.taipei/newhousehold/,戶政業務小精靈
https://linantai.taipei/,林安泰古厝民俗文物館
https://epbcar.gov.taipei/,廢棄暨未懸掛號牌車輛管理系統
https://www.tldep.gov.taipei/,臺北市環境品質資訊網
https://dep-recycle.gov.taipei/,臺北市資源回收
https://www.dep-secondhand.gov.taipei/,臺北市政府環境保護局-延慧書庫
https://english.dep.gov.taipei/,臺北市政府環境保護局英文網站
https://www.dep.gov.taipei/,臺北市政府環境保護局中文網
https://biodiv.gov.taipei/,臺北市生物多樣性資料庫
https://eocen.gov.taipei/,防災台北英文網站
https://eoc.gov.taipei/,防災台北
https://lio.gov.taipei/,臺北市勞動檢查處中文官方網站
https://webbid.gov.taipei/,臺北市政府採購申訴與調解業務資訊網
https://ssla.land.gov.taipei/,臺北市松山地政事務所
https://www.disasterlearning.gov.taipei/,臺北市政府消防局防災教育雲
https://www.water.gov.taipei/,臺?自?水事業處中文網站
https://english.water.gov.taipei/,臺?自?水事業處英文網站
https://waterpark.water.gov.taipei/,自來水園區中文版
https://waterparken.water.gov.taipei/,自來水園區英文版
https://twpeec.water.gov.taipei/,臺北自來水園區環境教育中心
https://english.zsh.gov.taipei/,"臺北市中?堂管理所英文官網"
https://www.zsh.gov.taipei/,臺北市中山堂管理所官網
https://gdnapark.gov.taipei/,關渡自然公園實景導覽
https://dementia.gov.taipei/,臺北市政府失智症服務網
https://knowlegde.gov.taipei/,臺灣原住民族文化知識網
https://www.english.katagalan.gov.taipei/,Ketagalan Culture Center
https://english.ipc.gov.taipei/,"Indigenous Peoples Commission, Taipei City Government"
https://www.ec.gov.taipei/,綠屋頂及綠能示範社區服務團
https://www.ketagalan.gov.taipei/,凱達格蘭文化館
https://www.ipc.gov.taipei/,臺北市政府原住民族事務委員會
https://english.cmo.gov.taipei/,臺北市建築管理工程處英文官網
https://cmo.gov.taipei/,臺北市建築管理工程處中文官網
https://english.bola.gov.taipei/,臺北市政府勞動局英文機關網站
https://bola.gov.taipei/,臺北市政府勞動局機關網站
https://www.tcapo.gov.taipei/,臺北市動物保護處(中文)
https://www.laws.taipei.gov.tw/LawPropose/,臺北市法規提案流程查詢系統
https://www.laws.taipei.gov.tw/Law/,臺北市法規查詢系統
https://itaipeiparking.pma.gov.taipei/,臺北市好停車
https://english.dla.gov.taipei/,臺北市政府法務局英文網站
https://gis.gov.taipei/,臺北市交通地理資訊系統
https://monthtkt.pma.gov.tw/,停車場月票登錄暨抽籤系統
https://parkingfee.pma.gov.taipei/,臺北市停車查詢一站式服務網
https://1999.gov.taipei/,臺北市陳情系統1999
https://fsm.119.gov.taipei/w/fsm119EN/Index,臺北市政府消防局防災科學教育館英文網站
https://fsm.119.gov.taipei/w/fsm119/index,臺北市政府消防局防災科學教育館中文網站
https://majorevent.gov.taipei/,臺北市大型群聚活動安全管理資訊網
https://www.rfd119en.119.gov.taipei/,臺北市政府消防局住警器資訊網英文網站
https://www.rfd119.119.gov.taipei/,臺北市政府消防局住警器資訊網中文網站
https://foodtracer.taipei.gov.tw/Front/Home,臺北市食材登錄平台
https://www.dvsa.gov.taipei/,臺北市家庭暴力暨性侵害防治中心
https://dbas-tbsv.gov.taipei/Budget,臺北市決算視覺化
https://budget-tbsv.gov.taipei/Budget,臺北市預算視覺化
https://english.tcma.gov.taipei/,Taipei City Market Administration Office
https://www.tcma.gov.taipei/,臺北市市場處機關入口網
https://dbas-tbs.gov.taipei/Budget,臺北市預算查詢服務平臺
https://tsis.dbas.gov.taipei/statis/webMain.aspx?k=tpemain,臺北市統計資料庫查詢系統
https://dbaseng.gov.taipei/,臺北市政府主計處英文網站
https://legalaffairs.gov.taipei/,臺北市政府法務局中文網站
https://dbas.gov.taipei/,臺北市政府主計處中文網站
https://eso.gov.taipei/,臺北市就業服務處中文機關網站
https://okwork.gov.taipei/,台北人力銀行(okwork)網站
https://child.tpctax.gov.taipei/,臺北市稅捐稽徵處兒童網
https://english.tpctax.gov.taipei/,臺北市稅捐稽徵處英文網站
https://english.rdec.gov.taipei/,研考會英文網站
https://tpctax.gov.taipei/,臺北市稅捐稽徵處中文網站
https://www.sshc.gov.taipei/,臺北市松山區健康服務中心
https://rdec.gov.taipei/,研考會中文網站
https://www.slhc.gov.taipei/,臺北市士林區健康服務中心
https://english.tso.gov.taipei/,臺北市立交響樂團英文版網站
https://flashgo.gov.taipei/,臺北市動產質借處快閃購
https://www.tso.gov.taipei/,臺北市立交響樂團中文版網站
https://shwoo.gov.taipei/,臺北惜物網
https://bote.gov.taipei/,臺北市交通管制工程處-全球資訊網
https://op.gov.taipei/,臺北市動產質借處中文網站
https://nhdo.gov.taipei/,臺北市內湖區公所
https://its.taipei.gov.tw/,臺北市即時交通資訊網
https://www.xyhc.gov.taipei/,臺北市信義區健康服務中心
https://english.dot.gov.taipei/,臺北市政府交通局英文網站
https://www.dot.gov.taipei/,臺北市政府交通局中文網站
https://imap.health.gov.tw/,食藥粧網路地圖
https://dof.gov.taipei/,臺北市政府財政局
https://pppproject.gov.taipei/,臺北市公有土地開發聯合招商
https://wsdo.gov.taipei/,臺北市文山區公所中文網站
https://english.tco.gov.taipei/,Taipei Chinese Orchestra
https://www.sso.gov.taipei/,臺北市政府工務局衛生下水道工程處中文官網
https://english.tbs.gov.taipei/,臺北廣播電臺英文網站
https://land.dof.gov.taipei/,土地開發專區
https://cityproperty.dof.gov.taipei/,公產管理園地
https://ppp.dof.gov.taipei/,促進民間參與公共建設專區
https://alcmgmt.dof.gov.taipei/,菸酒管理專區
https://english.dof.gov.taipei/,"Department of Finance, Taipei City Government"
https://www.zshc.gov.taipei/,臺北市中山區健康服務中心
https://gazette.gov.taipei/,臺北市政府電子公報資訊網
https://pto.gov.taipei/,臺北市公共運輸處全球資訊網
https://pma.gov.taipei/,臺北市停車管理工程處中文網站
https://english.tcap.taipei/,兒童新樂園英文版
https://www.tcap.taipei/,兒童新樂園中文版
https://btresort-en.metro.taipei/,北投會館英文版
https://btresort.metro.taipei/,北投會館中文版
https://english.arena.taipei/,臺北小巨蛋英文版
https://www.arena.taipei/,臺北小巨蛋中文版
https://xyhr.gov.taipei/,臺北市信義區戶政事務所
https://cpa.police.gov.taipei/,犯罪預防宣導專區
https://english.gondola.taipei/,貓空纜車英文版
https://www.gondola.taipei/,貓空纜車中文版
https://land.gov.taipei/,臺北市政府地政局中文網站
https://english.metro.taipei/,臺北大眾捷運股份有限公司網站英文版
https://emuseum.land.gov.taipei/,臺北地政E博館
https://www.metro.taipei/,臺北大眾捷運股份有限公司網站中文版
https://dthr.gov.taipei/,臺北市大同區戶政事務所
https://cloud.land.gov.taipei/,臺北地政雲
https://www.whhc.gov.taipei/,臺北市萬華區健康服務中心
https://english.sec.gov.taipei/,臺北市政府秘書處(英文網站)
https://sec.gov.taipei/,臺北市政府秘書處(中文網站)
https://www.tco.gov.taipei/,臺北市立國樂團中文網站
https://bim.udd.gov.taipei/,臺北市無紙化雲端服務平台
https://hms.udd.gov.taipei/hmis,社會住宅工程進度控管系統
https://rent-allowance.udd.gov.taipei/,臺北市租金補貼網
https://budline.udd.gov.taipei/Index.aspx,建築線指示申請系統
https://zonemap.udd.gov.taipei/ZoneMapOP/(S(e2e5mp0wtpbevljny3t0di2m))/indexZoneMap_op.aspx,地籍套繪都市計畫土地使用分區圖
https://zone.udd.gov.taipei/,土地使用分區申請及查詢系統
https://gis.udd.gov.taipei/,都市開發審議服務平台
https://webgis.udd.gov.taipei/upis_v2/,臺北市都市計畫整合查詢系統
https://english.udd.gov.taipei/,臺北市政府都市發展局英文網站
https://udd.gov.taipei/,臺北市政府都市發展局中文網站
https://english.tupc.gov.taipei/,臺北市都市計畫委員會英文網站
https://tupc.gov.taipei/,臺北市都市計畫委員會中文網站
https://daan.land.gov.taipei/,臺北市大安地政事務所全球資訊網
https://english.geo.gov.taipei/,大地處處網英文版
https://www.geo.gov.taipei/,臺北市政府大地工程處處網
https://parks.gov.taipei/parks/,公園走透透.臺北新花漾
https://eng.water.gov.taipei/,臺北自來水事業處工程總隊
https://zshr.gov.taipei/,臺北市中山區戶政事務所機關網站
https://www.taipeibiennial.org/,臺北雙年展
https://www.tfam.museum/,臺北市立美術館-主題網站
https://mso.gov.taipei/,臺北市殯葬管理處
https://www.nhhc.gov.taipei/,臺北市內湖區健康服務中心
https://english.tfam.gov.taipei/,臺北市立美術館-英文機關網站
https://tfam.gov.taipei/,臺北市立美術館-中文機關網站
https://archive.tpml.edu.tw/TaipeiLib/wSite/mp?mp=3,臺北市立圖書館數位典藏系統
https://cors.gov.taipei/index.php,臺北市衛星定位基準網
https://blind.tpml.edu.tw/TaipeiLib/wSite/mp?mp=2,臺北市立圖書館視障電子圖書館
https://ubc.gov.taipei/,聯合採購發包中心主題網
https://csi.police.gov.taipei/,刑事鑑識中心專區
https://gpis.taipei/,臺北市政府採購業務資訊網
https://addr.gov.taipei/,臺北市地理資訊e點通
https://isearch.tpml.edu.tw/,臺北市立圖書館電子資源整合查詢系統
https://shezidao.gov.taipei/,臺北市政府地政局土地開發總隊明日社子島
https://english.pwd.gov.taipei/,臺北市政府工務局全球資訊網英文網站
https://book.tpml.edu.tw/,臺北市立圖書館館藏查詢系統
https://pwd.gov.taipei/,臺北市政府工務局全球資訊網中文網站
https://survey.gov.taipei/LDA/,"臺北市控制及應用測量成果系統
主題網站"
https://www.roadsafety.taipei/,交通安全e網通
https://lda.land.gov.taipei/,臺北市政府地政局土地開發總隊網站
https://reading.tpml.gov.taipei/,臺北市立圖書館網站閱讀網
https://www.radio.gov.taipei/,臺北廣播電臺中文網站
https://japanese.tpml.gov.taipei/,臺北市立圖書館網站日文版
https://english.tpml.gov.taipei/,臺北市立圖書館網站英文版
https://tpml.gov.taipei/,臺北市立圖書館網站中文版
https://tt.police.gov.taipei/,臺北市政府警察局大同分局
https://www.dthc.gov.taipei/,臺北市大同區健康服務中心
https://www.nghc.gov.taipei/,臺北市南港區健康服務中心
https://nghr.gov.taipei/,臺北市南港區戶政事務所
https://english.zoo.gov.taipei/,Taipei Zoo
https://dahr.gov.taipei/,臺北市大安區戶政事務所
https://xydo.gov.taipei/,臺北市信義區公所中文網站
https://english.uro.gov.taipei/,Taipei City Urban Regeneration Office
https://www.zoo.gov.taipei/,臺北市立動物園
https://epib.dep.gov.taipei/,臺北市政府環境保護局環保稽查大隊網站
https://cgc.gov.taipei/,臺北市政府廉政透明委員會網站
https://uro.gov.taipei/,臺北市都市更新處
https://w2.police.gov.taipei/,臺北市政府警察局文山第二分局
https://english.doge.gov.taipei/,臺北市政府政風處英文網站
https://english.tpedoit.gov.taipei/,臺北市政府觀光傳播局
https://farmcity.taipei/,田園銀行網路平台
https://www.tpedoit.gov.taipei/,臺北市政府觀光傳播局
https://english.police.gov.taipei/,臺北市政府警察局官網英文版
https://sy.police.gov.taipei/,臺北市政府警察局信義分局
https://wh.police.gov.taipei/,臺北市政府警察局萬華分局
https://police.gov.taipei/,臺北市政府警察局
https://young.police.gov.taipei/,臺北市政府警察局青少年專區
https://jad.police.gov.taipei/,臺北市政府警察局少年警察隊
https://feitsui-elc.gov.taipei/,翡翠水庫環境學習中心
https://english.fra.gov.taipei/,臺北翡翠水庫管理局(英文)
https://www.feitsui.gov.taipei/,臺北翡翠水庫管理局
https://industry.sports.gov.taipei/,運動產業服務平臺
https://vbs.sports.taipei/,場地租借系統
https://english.sports.gov.taipei/,體育局英文官網
https://sports.gov.taipei/,體育局中文官網
https://zzdo.gov.taipei/,中正區公所
https://esystem.tcpd.gov.tw/,交通事故進度查詢與資料申請網
https://traffic.tcpd.gov.tw/,交通大隊車輛拖吊查詢系統
https://smsweb.tcpd.gov.tw/NewSmsWeb/,交通違規便民服務網
https://prsweb.tcpd.gov.tw/,臺北市政府警察局交通違規檢舉專區系統
https://nsr.dorts.gov.taipei/,捷運聯開房屋網
https://td.police.gov.taipei/,臺北市政府警察局交通警察大隊
https://english.dorts.gov.taipei/,臺北市政府捷運工程局官網
https://guting.land.gov.taipei/,臺北市古亭地政事務所
https://www.tcooc.gov.taipei/,臺北市商業處
https://english.tcooc.gov.taipei/,Taipei City Office of Commerce
https://tcooc-co.gov.taipei/,公司登記主題網
https://english.nco.gov.taipei/,臺北市政府工務局新建工程處英文網站
https://cctv.police.gov.taipei/,臺北市政府警察局錄影監視系統
https://sldo.gov.taipei/,臺北市士林區公所中文網站
https://ssdo.gov.taipei/,臺北市松山區公所中文網站
https://www.dorts.gov.taipei/,臺北市政府捷運工程局官網
https://elearning.taipei/mpage/home,臺北e大數位學習網
https://shilin.land.gov.taipei/,臺北市士林地政事務所
https://ngdo.gov.taipei/,臺北市南港區公所中文網站
https://www.judge.gov.taipei/,交通事件裁決所
https://c2.police.gov.taipei/,臺北市政府警察局中正第二分局
https://doge.gov.taipei/,臺北市政府政風處中文網站
https://cs.police.gov.taipei/,中山分局
https://tcooc-bu.gov.taipei/,商業登記主題網
https://nco.gov.taipei/,臺北市政府工務局新建工程處中文網站
https://nh.police.gov.taipei/,臺北市政府警察局內湖分局
https://dop.gov.taipei/,臺北市政府人事處中文網站
https://ta.police.gov.taipei/,臺北市政府警察局大安分局
https://english.dop.gov.taipei/,臺北市政府人事處英文網站
https://nhhr.gov.taipei/,臺北市內湖區戶政事務所中文網站
https://zs.land.gov.taipei/,臺北市中山地政事務所中文網站
https://job.gov.taipei/,臺北市政府機關學校求職徵才網
https://retirecare.gov.taipei/,照護關懷退休人員方案主題網
https://ss.police.gov.taipei/,臺北市政府警察局松山分局
https://jc.land.gov.taipei/,臺北市建成地政事務所
https://wshr.gov.taipei/,臺北市文山區戶政事務所
https://slhr.gov.taipei/,臺北市士林區戶政事務所
https://www.ptrip.gov.taipei/,臺北市政府環境保護局北投垃圾焚化廠對外網站
https://sl.police.gov.taipei/,臺北市政府警察局士林分局
https://bthr.gov.taipei/,臺北市北投區戶政事務所
https://sshr.gov.taipei/,臺北市松山區戶政事務所機關網站
https://english.dcsd.gov.taipei/,公務人員訓練處英文網站
https://w1.police.gov.taipei/,臺北市政府警察局文山第一分局
https://www.wshc.gov.taipei/,臺北市文山區健康服務中心
https://english.pkl.gov.taipei/,臺北市政府工務局公園路燈工程管理處網站(英文版)
https://www.dahc.gov.taipei/,臺北市大安區健康服務中心
https://md-fraud.police.gov.taipei/,防制詐騙專區
https://cid.police.gov.taipei/,臺北市政府警察局刑事警察大隊
https://www.mcrip.gov.taipei/,臺北市政府環境保護局木柵垃圾焚化廠
https://en.tam.gov.taipei/,臺北市立天文科學教育館英文入口網站
https://zzhr.gov.taipei/,臺北市中正區戶政事務所中文網站
https://tpmc.gov.taipei/,臺北市市政大樓公共事務管理中心
https://tpech.gov.taipei/,聯合醫院中文版
https://hac.gov.taipei/,臺北市政府客家事務委員會
https://english.tch.gov.taipei/,Taipei City Hospital
https://tam.gov.taipei/,臺北市立天文科學教育館全球資訊網
https://dcsd.gov.taipei/,公務人員訓練處中文網站
https://wcp.police.gov.taipei/,婦幼專區
https://www.class.tcyd.gov.taipei/,臺北市青年局網路報名系統
https://wpd.police.gov.taipei/,婦幼警察隊
https://zsdo.gov.taipei/,臺北市中山區公所中文網站
https://fd.gov.taipei/,臺北市勞動力重建運用處中文網站
https://www.nhrip.gov.taipei/,臺北市政府環境保護局內湖垃圾焚化廠
https://pkl.gov.taipei/,臺北市政府工務局公園路燈工程管理處網站(中文版)
https://dtdo.gov.taipei/,臺北市大同區公所中文機關網站
https://nk.police.gov.taipei/,臺北市政府警察局南港分局
https://c1.police.gov.taipei/,臺北市政府警察局中正第一分局中文網站
https://rtd.police.gov.taipei/,臺北市政府警察局捷運警察隊
https://btdo.gov.taipei/,臺北市北投區公所
https://md.police.gov.taipei/,臺北市政府警察局保安警察大隊機關網站
https://www.tvdi.gov.taipei/,臺北市職能發展學院
https://www.bthc.gov.taipei/,臺北市北投區健康服務中心
https://www.zzhc.gov.taipei/,臺北市中正區健康服務中心
https://dado.gov.taipei/,臺北市大安區公所中文網站
https://cd.police.gov.taipei/,臺北市政府警察局通信隊
https://pt.police.gov.taipei/,臺北市政府警察局北投分局
https://whhr.gov.taipei/,臺北市萬華區戶政事務所
https://seniorlearning-tpml.gov.taipei/,臺北市立圖書館樂齡學習中心
https://studyabroad-tpml.gov.taipei/,臺北市立圖書館留學資料中心
https://americancorner-tpml.gov.taipei/,臺北市立圖書館美國資料中心
https://taipeigrandtrailkr.gov.taipei/,臺北大縱走韓文版
https://taipeigrandtrailjp.gov.taipei/,臺北大縱走日文版
https://taipeigrandtrailen.gov.taipei/,臺北大縱走英文版
https://taipeigrandtrail.gov.taipei/,臺北大縱走中文版
https://bilingual.gov.taipei/,臺北市政府雙語詞彙查詢系統
https://nitkid.taipei/,臺北市新住民專區網站兒童版
https://www.ssdn.tp.edu.tw/,松山幼兒園中文版
https://www.ngdn.tp.edu.tw/,南港幼兒園中文版
https://www.zsdn.tp.edu.tw/,中山幼兒園中文版
https://www.dadn.tp.edu.tw/,大安幼兒園中文版
https://www.nhdn.tp.edu.tw/,內湖幼兒園中文版
https://www.sldn.tp.edu.tw/,士林幼兒園中文版
https://www.xydn.tp.edu.tw/,信義幼兒園中文版
https://www.dtdn.tp.edu.tw/,大同幼兒園中文版
https://www.btdn.tp.edu.tw/,北投幼兒園中文版
https://www.whdn.tp.edu.tw/,萬華幼兒園中文版
https://www.zzdn.tp.edu.tw/,中正幼兒園中文版
https://www.wsdn.tp.edu.tw/,文山幼兒園中文版
https://epaper.gov.taipei/,EPaper
https://nodrug.gov.taipei/,臺北市政府毒品危害防制中心
https://dome.gov.taipei/,臺北市政府大巨蛋公開資訊專頁
https://lgbt.gov.taipei/,LGBT資訊專區
https://born.taipei/,助您好孕
https://dlacp.gov.taipei/,臺北市政府法務局消保網
https://english-tiec.gov.taipei/,臺北市教師研習中心官方入口網英文版
https://tpech.gov.taipei/mp109141/,臺北市立聯合醫院中興院區
https://tpech.gov.taipei/mp109151/,臺北市立聯合醫院仁愛院區
https://tpech.gov.taipei/mp109161/,臺北市立聯合醫院和平婦幼院區
https://tpech.gov.taipei/mp109171/,臺北市立聯合醫院忠孝院區
https://tpech.gov.taipei/mp109181/,臺北市立聯合醫院陽明院區
https://tpech.gov.taipei/mp109201/,臺北市立聯合醫院松德院區
https://tpech.gov.taipei/mp109211/,臺北市立聯合醫院林森中醫昆明院區
https://tpech.gov.taipei/mp109231/,臺北市立聯合醫院昆明防治中心
https://health.gov.taipei/,臺北市政府衛生局中文網
https://english.doh.gov.taipei/,臺北市政府衛生局英文網
https://eisop.gov.taipei/,工程技術資訊服務平台
https://www.dot.gov.taipei/pedestriansafety/,臺北市行人安全友善計畫
https://english.dvpc.gov.taipei/,Center for Prevention of Domestic Violence and Sex
https://english.tapo.gov.taipei/,Taipei City Arts Promotion Office
https://english.land.gov.taipei/,Department of Land Administration
https://tcooc-st.gov.taipei/,公司與商業登記主題網(前導頁)
https://english.sso.gov.taipei/,臺北市政府工務局衛生下水道工程處英文官網
https://eirrc-health.gov.taipei/,臺北市早期療育服務網
https://dashboard.gov.taipei/,臺北市市民儀表板
https://www.travel.taipei/welcome-taipei/vi,臺北旅遊網-越南語版
https://www.travel.taipei/welcome-taipei/th,臺北旅遊網-泰語版
https://www.travel.taipei/welcome-taipei/id,臺北旅遊網-印尼語版
https://www.travel.taipei/welcome-taipei/es,臺北旅遊網-西班牙語版
https://www.travel.taipei/ko,臺北旅遊網-韓語版
https://www.travel.taipei/ja,臺北旅遊網-日語版
https://www.travel.taipei/en,臺北旅遊網-英語版
https://www.travel.taipei/zh-cn,臺北旅遊網-簡體中文版
https://www.travel.taipei/zh-tw,臺北旅遊網
https://ltc.health.gov.tw/tplcPublic/,臺北市長期照顧資訊網
https://college.lio.gov.taipei/,臺北市職業安全衛生教育訓練網
https://mental-health.gov.taipei/,臺北市政府衛生局社區心理衛生中心
https://tspc-health.gov.taipei/,臺北市政府自殺防治中心
https://grant.sports.taipei/,體育獎補助金申請系統
https://ca.gov.taipei/,臺北市政府民政局中文網站
https://kids.tpml.edu.tw/,臺北市立圖書館兒童電子圖書館
https://pb.taipei/,臺北市政府公民提案參與式預算資訊平台
https://rent-service.dorts.gov.taipei/app/main.html,承租戶服務網
https://together.taipei/,台北河???
https://english.heo.gov.taipei/,臺北市政府工務局水利工程處英文網站
https://heo.gov.taipei/,臺北市政府工務局水利工程處中文網站
https://tpcems.taipei/,臺北市城市電能管理系統資訊平台TPCEMS
https://tradio.gov.taipei/,臺北廣播電臺新網站聽臺北
https://loveactually.gov.taipei/,臺北市鼓勵婚育專區
https://polam.gov.taipei/,寶林茶室食品中毒專區
https://tpyd.gov.taipei/,臺北市政府青年局
https://tpyd.gov.taipei/en/,臺北市政府青年局英文網站
https://family.gov.taipei/,臺北市家庭教育中心
https://www.dot.gov.taipei/green-transportation/,內科交通綠運輸結合ESG推廣計畫
https://mylearn.gov.taipei/,臺北數位共融網
https://miniculturaltrips.gov.taipei/,文化小旅行
